"id","src_store_id","storeverse_store_id","match_method","match_confidence","store_name","province","city","district","address","has_hospital","has_business_district","is_mature_community","is_cbd","has_metro","has_school","has_office","has_cinema","has_fitness","has_park","has_bank","has_gas_station","has_hotel","has_dining_cluster","has_hypermarket","has_university","is_transport_hub","has_scenic","is_industrial_park","has_edu_kids","is_waterfront","has_night_economy","has_government","poi_one_liner","data_source","created_at"
"1","327676","","unmatched","0","永辉超市(信万广场店)","河南","郑州市","金水区","河南省郑州市金水区丰庆路与国基路交叉路口西南角信万广场负1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","否","否","否","是","弱","否","否","成熟社区 + 区域商圈 + 家庭亲子 + 学校医疗 + 弱地铁 + 非 CBD","external_poi","2026/8/27 12:00:10"
"2","327677","75888","coord_nn","99","永辉超市(瀚海海尚店)","河南","郑州市","金水区","河南省郑州市金水区东风路32号瀚海海尚B2","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","否","否","是","否","是","是","成熟社区 + 区域商圈 + 高校科技 + 医疗地铁 + 写字楼 + 夜经济 + 非 CBD","external_poi","2026/8/27 12:00:10"
"3","327678","90656","coord_nn","99","永辉超市(闽江世纪金源店)","福建","福州市","仓山区","福建省福州市仓山区潘墩路188-11号世纪金源购物中心负1层MJ-SP-0-B1-001号","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","否","否","是","是","否","否","是","成熟社区 + 区域商圈 + 会展/产业园 + 家庭亲子 + 强地铁 + 非 CBD","external_poi","2026/8/27 12:00:10"
"4","327679","59158","coord_nn","96","永辉超市(中贸广场店)","陕西","西安市","碑林区","陕西省西安市碑林区长安北路130号中贸广场B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","核心商圈 + CBD/写字楼 + 高校 + 景区文旅 + 强地铁 + 夜经济","external_poi","2026/8/27 12:00:10"
"5","327680","8897","coord_nn","99","永辉超市(东风大道店)","安徽","合肥市","肥东","安徽省合肥市肥东县撮镇镇东风大道东铁路北路北永辉华东生活广场101室","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","否","是","是","否","否","是","成熟社区 + 产业园区 + 物流/仓储 + 家庭亲子 + 弱地铁 + 非商圈","external_poi","2026/8/27 12:00:11"
"6","327681","49779","coord_nn","99","永辉超市(公园道店)","福建","福州市","仓山区","桔园四路33号永辉超市公园道店B1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","否","是","是","是","是","成熟社区 + 区域商圈 + 公园湿地 + 学校亲子 + 地铁可达 + 非 CBD","external_poi","2026/8/27 12:00:11"
"7","327683","156152","coord_nn","99","永辉超市(裕华广场店)","河南","郑州市","惠济区","河南省郑州市惠济区长兴路裕华广场负1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 地铁紧邻 写字楼 高校","external_poi","2026/8/27 12:00:11"
"8","327684","52773","coord_nn","93","永辉超市(金源购物中心店)","贵州","贵阳市","观山湖区","贵州省贵阳市观山湖区北京西路1号世纪金源购物中心停车场B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","CBD核心 近地铁 高校 景区","external_poi","2026/8/27 12:00:11"
"9","327685","133510","coord_nn","87","永辉超市(锦江文华广场店)","四川","成都市","锦江区","四川省成都市锦江区沙河街道东大路66号负一楼b101(汇泉南路499号)","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 地铁紧邻 写字楼 高校","external_poi","2026/8/27 12:00:11"
"10","327686","101824","coord_nn","99","永辉超市(喜隆多店)","北京","北京市","石景山区","北京市石景山区古城街道阜石路300号二层209号","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:11"
"11","327687","60975","coord_nn","99","永辉超市(长乐万星店)","福建","福州市","长乐","福建省福州市长乐区吴航路988号万星广场B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","否","是","是","CBD核心 地铁紧邻 景区 产业园","external_poi","2026/8/27 12:00:11"
"12","327688","","unmatched","0","永辉超市(五四北店)","福建","福州市","晋安区","福建省福州市晋安区秀峰路421号(五四in象正对面)","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 景区","external_poi","2026/8/27 12:00:11"
"13","327689","193216","coord_nn","99","永辉超市(卓悦汇店)","广东","深圳市","福田区","广东省深圳市福田区中康路126号卓悦汇INJOY购物中心B2","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","CBD核心 地铁紧邻 高校 景区","external_poi","2026/8/27 12:00:11"
"14","327690","36575","coord_nn","91","永辉超市(南坪万达广场店)","重庆","重庆市","南岸区","重庆市南岸区江南大道8号附127号万达广场(南坪店)B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","CBD核心 地铁紧邻 高校 景区","external_poi","2026/8/27 12:00:11"
"15","327691","21142","coord_nn","99","永辉超市(金地广场店)","陕西","西安市","雁塔区","陕西省西安市雁塔区曲江街道曲江新区曲江池东路999号西安金地广场B1层","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","CBD核心 近地铁 高校 景区","external_poi","2026/8/27 12:00:11"
"16","327692","84799","coord_nn","99","永辉超市(华润万象汇店)","安徽","合肥市","庐阳区","安徽省合肥市庐阳区临泉路华润万象汇负一楼B139号","是","是","是","是","是","是","是","是","否","是","是","否","是","是","否","否","否","否","否","是","否","否","否","CBD核心 地铁紧邻","external_poi","2026/8/27 12:00:11"
"17","327693","211298","coord_nn","98","永辉超市(沈北吾悦店)","辽宁","沈阳市","沈北新区","辽宁省沈阳市沈北新区蒲河路33-1号沈阳沈北吾悦广场B1","是","是","是","否","是","是","是","是","是","是","是","是","是","是","否","是","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:11"
"18","327694","185492","coord_nn","71","永辉超市(滨湖方圆荟店)","安徽","合肥市","包河区","安徽省合肥市包河区滨湖新区徽州大道5558号方圆荟(合肥滨湖店)F1","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 地铁紧邻 写字楼 高校","external_poi","2026/8/27 12:00:11"
"19","327695","47624","coord_nn","99","永辉超市(中海寰宇城店)","甘肃","兰州市","安宁区","甘肃省兰州市安宁区蓝科路与莫高大道交汇处莫高大道1131-1149号","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:11"
"20","327696","160326","name_fuzzy","40","永辉超市(龙湖锦艺城店)","河南","郑州市","新郑市","河南省郑州市新郑市郑新快速通道辅路龙湖锦艺城购物中心负一层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:11"
"21","327697","105537","coord_nn","99","永辉超市(仁怀酒都方圆荟店)","贵州","遵义市","仁怀","贵州省遵义市仁怀市国酒南路酒都方圆荟购物广场负1层","是","是","是","否","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 写字楼 高校","external_poi","2026/8/27 12:00:11"
"22","327698","101253","coord_nn","99","永辉超市(临平万达店)","浙江","杭州市","临平区","浙江省杭州市临平区荷禹路105号临平万达广场(万宝城)-1F","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","否","是","是","CBD核心 近地铁 景区 产业园","external_poi","2026/8/27 12:00:11"
"23","327699","38617","coord_nn","99","永辉超市(盛华里店)","河南","郑州市","管城回族区","河南省郑州市管城回族区航海东路经开万锦城负1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 景区","external_poi","2026/8/27 12:00:12"
"24","327700","178589","coord_nn","99","永辉超市(银泰in77店)","安徽","合肥市","蜀山区","安徽省合肥市蜀山区祁门路33号合肥银泰in77B1层西北侧","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","CBD核心 地铁紧邻 高校 景区","external_poi","2026/8/27 12:00:12"
"25","327701","67954","coord_nn","98","永辉超市(华阳城店)","陕西","西安市","灞桥区","陕西省西安市灞桥区长乐东路999号华阳城购物中心负1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 地铁紧邻 写字楼 高校","external_poi","2026/8/27 12:00:12"
"26","327702","39252","coord_nn","61","永辉超市(房山印象城店)","北京","北京市","房山区","北京市房山区长阳广阳新路9号院1号楼中粮·万科半岛广场B1","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","否","否","是","是","否","否","是","成熟商圈 弱地铁 写字楼 产业园","external_poi","2026/8/27 12:00:12"
"27","327703","181149","coord_nn","89","永辉超市(南沙万达店)","广东","广州市","南沙区","广东省广州市南沙区双山大道3号万达广场(广州南沙店)B1","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"28","327704","","unmatched","0","永辉超市(新世界店)","贵州","贵阳市","观山湖区","贵州省贵阳市观山湖区金阳新世界碧潭园2A、2C地块珑玥组团G4栋","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"29","327705","18884","coord_nn","99","永辉超市(大儒世家店)","福建","福州市","鼓楼区","福建省福州市鼓楼区金牛山北侧甘洪路东侧大儒世家","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"30","327706","205628","coord_nn","91","永辉超市(爱琴海店)","四川","成都市","郫都区","四川省成都市郫都区犀浦街道国宁东路919号成都后花园1号楼B1层","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","否","是","是","否","是","是","成熟商圈 弱地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"31","327707","190570","coord_nn","73","永辉超市(滨江龙湖店)","四川","成都市","成华区","四川省成都市成华区跳蹬河街道杉板桥路龙湖滨江天街1栋B1-Z1","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 近地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"32","327708","195934","city_name_addr","91","永辉超市(渝北吾悦店)","重庆","重庆市","大足区","重庆市两江新区仙桃街道同茂大道369号吾悦广场B馆-1F-Z01号","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","成熟商圈 近地铁 写字楼 高校","external_poi","2026/8/27 12:00:12"
"33","327709","113240","coord_nn","99","永辉超市(宝安大仟里店)","广东","深圳市","宝安区","广东省深圳市宝安区西乡街道海城路3号前城滨海花园2栋负1楼","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"34","327710","85876","coord_nn","99","永辉超市(SM 广场店)","天津","天津市","东丽区","天津市东丽区空港经济区环河北路168号SM天津滨海城市广场1F","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"35","327711","153576","coord_nn","99","永辉超市(金山万达店)","上海","上海市","金山区","上海市金山区山阳镇龙皓路1088号B1-A号商铺","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"36","327712","40108","coord_nn","92","永辉超市(成都银泰城店)","四川","成都市","武侯区","四川省成都市武侯区益州大道1999号银泰城购物中心B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"37","327713","151252","coord_nn","87","永辉超市(奥体中心广场店)","福建","福州市","仓山区","福建省福州市仓山区福湾路海峡奥体中心商业广场内","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"38","327714","140420","coord_nn","99","永辉超市(大学路店)","河南","郑州市","二七区","河南省郑州市二七区大学北路中苑名都","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"39","327715","186345","coord_nn","90","永辉超市(九华广场店)","福建","莆田市","荔城区","福建省莆田市荔城区九华西大道633号九华广场商场地下负1层","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"40","327716","138137","coord_nn","99","永辉超市(商厦中心店)","安徽","阜阳市","颍州区","安徽省阜阳市颍州区清河西路与阜南路交口七彩世界欢乐城地下一层","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"41","327717","85140","coord_nn","99","永辉超市(阳光天地店)","陕西","西安市","长安区","陕西省西安市长安区博士路辅路阳光天地B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"42","327718","165588","coord_nn","90","永辉超市(新城吾悦广场店)","广西","南宁市","兴宁区","广西壮族自治区南宁市兴宁区金川路7号新城吾悦广场B1层","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"43","327719","46202","coord_nn","99","永辉超市(厚街万达店)","广东","东莞市","东莞","广东省东莞市体育路和康乐北路交汇之处万达广场(厚街店)B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"44","327720","202257","coord_nn","80","永辉超市(鸿坤店)","北京","北京市","大兴区","北京市大兴区西红门欣旺北大街8号鸿坤广场B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:13"
"45","327721","111997","coord_nn","90","永辉超市(龙湾万达店)","浙江","温州市","龙湾区","浙江省温州市龙湾区永定路1188号万达广场(龙湾店)B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:14"
"46","327722","58031","coord_nn","79","永辉超市(金城中心店)","甘肃","兰州市","西固区","甘肃省兰州市西固区西固中路118号假日熊猫购物公园负一层B1001号","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:14"
"47","327723","183254","coord_nn","94","永辉超市(浦江万达广场店)","上海","上海市","闵行区","上海市闵行区浦江镇永跃路360号地下一层A区","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:14"
"48","327724","15414","coord_nn","99","永辉超市(大明宫万达店)","陕西","西安市","未央区","陕西省西安市未央区太华北路369号万达广场(大明宫店)B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:14"
"49","327725","224539","coord_nn","99","永辉超市(五里墩店)","湖北","武汉市","汉阳区","湖北省武汉市汉阳区汉阳大道408号万科未来中心B1","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","无周边配套","external_poi","2026/8/27 12:00:14"
"50","327726","87562","city_name_addr","99","永辉超市(福清万达店)","福建","福州市","福清市","清昌大道105号福清清昌万达广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"51","327727","123768","coord_nn","87","永辉超市(海乐世界店)","云南","昆明市","官渡区","永中路38号昆明海乐世界购物中心(昆明店)B1F","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"52","327728","208651","coord_nn","98","永辉超市(中正天街店)","山西","太原市","迎泽区","桥东街道并州路48号中正天街负一层","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"53","327729","6016","coord_nn","98","永辉超市(卧龙悦购店)","北京","北京市","顺义区","顺白路卧龙悦购","是","是","是","是","是","是","否","是","是","是","是","是","是","是","否","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"54","327730","80865","coord_nn","99","永辉超市(星光天地店)","河南","开封市","龙亭区","黄河大街北段99号星光天地B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:14"
"55","327731","55718","coord_nn","99","永辉超市(涪城万达广场店)","四川","绵阳市","涪城区","塘汛街道经开区三江大道16号B1-A","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:14"
"56","327732","55191","coord_nn","73","永辉超市(凯德mall.大兴店)","北京","北京市","大兴区","华佗路2号B2-01","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"57","327733","41551","coord_nn","99","永辉超市(吾悦广场店)","浙江","温州市","龙湾区","仙桃街道同茂大道369号吾悦广场B馆-1F-Z01号","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"58","327734","8137","coord_nn","99","永辉超市(新都汇融广场店)","四川","成都市","新都区","汇融广场方元路55号9号楼负1楼","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"59","327735","438","coord_nn","99","永辉超市(西田购物中心店)","浙江","杭州市","余杭区","莫干山路1509号西田城购物中心B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:14"
"60","327736","47167","name_fuzzy","40","永辉超市(曹路恒越店)","上海","上海市","浦东新区","曹路镇金钻路828弄9号恒越荣欣广场地下1层B101室","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"61","327737","207508","coord_nn","99","永辉超市(吾悦广场店)","贵州","遵义市","红花岗区","共青大道辅路遵义吾悦广场B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","否","是","否","否","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:15"
"62","327738","31250","coord_nn","83","永辉超市(福田IN 城市广场店)","广东","深圳市","福田区","深南中路1095号城市广场·深圳B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"63","327739","136844","coord_nn","99","永辉超市(益田假日广场店)","广东","深圳市","罗湖区","翠竹街道华丽路2038号(近地铁3号线翠竹站)罗湖益田假日广场B2","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"64","327740","12111","coord_nn","99","永辉超市(西城天街店)","重庆","重庆市","九龙坡区","珠江路48号龙湖西城天街B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"65","327741","16971","city_name_addr","70","永辉超市(万达广场店)","四川","泸州市","龙马潭区","江南大道8号附127号万达广场(南坪店)B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"66","327742","62077","coord_nn","88","永辉超市(西咸吾悦广场店)","陕西","西安市","未央区","天台路西咸吾悦广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"67","327743","198357","coord_nn","91","永辉超市(万州万达广场店)","重庆","重庆市","万州区","北滨大道998号万达广场(万州店)B2","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:15"
"68","327744","77685","coord_nn","83","永辉超市(中强光年店)","河南","郑州市","新密市","青屏街街道西大街辅路中强光年负一楼","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:15"
"69","327745","88032","coord_nn","99","永辉超市(唐镇阳光城)","上海","上海市","浦东新区","高科东路777弄720号地下1层B101单元","否","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"70","327746","197108","coord_nn","99","永辉超市(龙湖大学城店)","重庆","重庆市","沙坪坝区","大学城北路97号(尖顶坡地铁站1号口步行260米)龙湖重庆U城天街B馆B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"71","327747","164011","coord_nn","99","永辉超市(青浦宝龙店)","上海","上海市","青浦区","汇金路590号青浦宝龙广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"72","327748","171816","coord_nn","99","永辉超市(包河万达广场店)","安徽","合肥市","包河区","马鞍山路130号万达广场(包河店)B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"73","327749","225438","coord_nn","99","永辉超市(鹏瑞利青羊广场店)","四川","成都市","青羊区","光华大道一段光华北三路55号鹏瑞利青羊广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"74","327750","14408","city_name_relaxed","92","永辉超市(青山湖万达广场店)","江西","南昌市","青山湖区","湖坊镇京东大道999号青山湖万达广场购物中心负一楼部分、一层部分","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"75","327751","19517","coord_nn","99","永辉超市(临安钱王财富广场店)","浙江","杭州市","临安","锦城街道城中街钱王财富中心地下一层","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:15"
"76","327752","65677","city_name_addr","70","永辉超市(长安中骏世界城店)","北京","北京市","门头沟区","新城东街8号院1号楼B1层B1001号","是","是","是","是","是","是","否","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:16"
"77","327753","221267","coord_nn","58","永辉超市(通州万达店)","北京","北京市","通州区","新华西街58号北京通州万达广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:16"
"78","327754","5540","coord_nn","93","永辉超市(太仓万达店)","江苏","苏州市","太仓市","上海东路188号万达广场(太仓店)B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:16"
"79","327755","221417","coord_nn","99","永辉超市(万达广场店)","福建","漳州市","龙文区","建元东路2号漳州碧湖万达广场B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:16"
"80","327756","","unmatched","0","永辉超市(双福星街店)","重庆","重庆市","江津区","双福镇南北大道北段588号附28号","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:16"
"81","327757","87499","coord_nn","91","永辉超市(龙湖江北天街店)","江苏","南京市","浦口区","泰山街道江北新区文景路99号天街B1F-Z01","否","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:16"
"82","327758","43700","coord_nn","99","永辉超市(群众路店)","福建","福州市","台江区","群众路104号(茶亭地铁站A口步行140米)","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:16"
"83","327759","58325","coord_nn","99","永辉超市(乐荟城店)","四川","绵阳市","涪城区","绵阳科创园区剑南路西段323号华地恒通.乐荟城1幢负一层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:16"
"84","327760","226460","city_name_addr","70","永辉超市(万晟城店)","四川","内江市","东兴区","东兴街道汉安大道东段555号万晟汇购物中心负1楼","是","是","是","否","否","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 高校","external_poi","2026/8/27 12:00:16"
"85","327761","","unmatched","0","永辉超市(万达广场店)","福建","宁德市","蕉城区","天湖东路1号万达广场负一层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","商圈 + 成熟社区 + CBD + 学校 + 医疗","external_poi","2026/8/27 12:00:17"
"86","327762","169606","coord_nn","53","永辉超市(嘉定宝龙购物广场店)","上海","上海市","嘉定区","嘉定工业区阿克苏路1077号B1层59商铺","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","是","否","是","是","是","是","商圈 + 成熟社区 + CBD + 地铁 + 学校","external_poi","2026/8/27 12:00:17"
